abstract_id,relation_id,entity_a_id,entity_b_id,type,novel,sentence,url,Assigned to,True type,True relation,yes For LitCoin,To be studied relation (Y) or title specific (T),Relation word,Relation word 2,"QC (C:correct, W: wrong, Q:qestionable)",ent1 select,ent2 select,Note,3,agree with our labeling,check,Note_from_annotation
16810074,785,D009569,D006973,Negative_Correlation,FALSE,Loss of endothelial cell-derived <ENT1>nitric oxide</ENT1> (<ENT1>NO</ENT1>) in <ENT2>hypertension</ENT2> is a hallmark of arterial dysfunction.,,,,T,,,,,c,,,,,1.0,,
16810074,785,D009569,D006973,Negative_Correlation,FALSE,"Experimental <ENT2>hypertension</ENT2> created by the removal of <ENT1>NO</ENT1>, however, involves mechanisms in addition to decreased arterial vasodilator activity.",,,,T,,,,,c,,,,,1.0,,
16810074,785,D009569,D006973,Negative_Correlation,FALSE,"These data suggest that while <ENT1>NO</ENT1> deficiency increases oxidative stress and sympathetic activity in both arterial and venous vessels, the impact on veins does not make a major contribution to this form of <ENT2>hypertension</ENT2>.",,,,T,,,,,c,,,,,1.0,,
16810074,779,D019335,24598,Negative_Correlation,FALSE,Rats were treated with the <ENT2>NO synthase</ENT2> inhibitor <ENT1>LNNA</ENT1> (0.5 g/L in drinking water) for 2 weeks.,,,,T,,,,,c,,,,,1.0,,
16810074,776,D019335,C001803,Negative_Correlation,TRUE,"The superoxide scavenger <ENT2>tempol</ENT2> (30, 100, and 300 micromol kg(-1), IV) did not change arterial pressure in control rats but caused a dose-dependent decrease in <ENT1>LNNA</ENT1> rats (-18 +/- 8, -26 +/- 15, and -54 +/- 11 mm Hg).",,,,T,,,,,c,,,,,1.0,,
16810074,782,D019335,D006973,Positive_Correlation,FALSE,We hypothesized that increased venous smooth muscle (venomotor) tone plays a role in <ENT1>Nomega-nitro-L-arginine</ENT1> (<ENT1>LNNA</ENT1>) <ENT2>hypertension</ENT2> through these mechanisms.,,,,T,,,,,c,,,,,0.0,,
16810074,782,D019335,D006973,Positive_Correlation,FALSE,"Mean circulatory filling pressure, an in vivo measure of venomotor tone, was not elevated in <ENT1>LNNA</ENT1> <ENT2>hypertension</ENT2> at 1 or 2 weeks after <ENT1>LNNA</ENT1>.",,,,T,,,,,c,,,,,0.5,,
16810074,782,D019335,D006973,Positive_Correlation,FALSE,"Similarly, ganglionic blockade with hexamethonium caused a significantly greater fall in <ENT1>LNNA</ENT1> <ENT2>hypertensive</ENT2> rats (76 +/- 9 mm Hg) compared with control rats (35 +/- 10 mm Hg).",,,,T,,,,,c,,,,,1.0,,
16810074,781,D019335,24323,Negative_Correlation,TRUE,Maximal contraction to norepinephrine was modestly reduced in arteries from <ENT1>LNNA</ENT1> compared with control rats whereas the maximum contraction to <ENT2>ET-1</ENT2> was significantly reduced (54% control).,,,,T,,,,,c,,,,,0.0,,
16810074,780,D019335,D013481,Positive_Correlation,TRUE,"The <ENT2>superoxide</ENT2> scavenger tempol (30, 100, and 300 micromol kg(-1), IV) did not change arterial pressure in control rats but caused a dose-dependent decrease in <ENT1>LNNA</ENT1> rats (-18 +/- 8, -26 +/- 15, and -54 +/- 11 mm Hg).",,,,T,,,,,w,,,,,0.0,,
16810074,780,D019335,D013481,Positive_Correlation,TRUE,"Carotid arteries, vena cava, and sympathetic ganglia from <ENT1>LNNA</ENT1> rats had higher basal levels of <ENT2>superoxide</ENT2> compared with those from control rats.",,,,T,,,,,c,,,,,1.0,,
16810074,777,C001803,D013481,Negative_Correlation,FALSE,"The <ENT2>superoxide</ENT2> scavenger <ENT1>tempol</ENT1> (30, 100, and 300 micromol kg(-1), IV) did not change arterial pressure in control rats but caused a dose-dependent decrease in LNNA rats (-18 +/- 8, -26 +/- 15, and -54 +/- 11 mm Hg).",,,,T,,,,,c,,,,,0.0,,
16820346,788,D009566,D003907,Negative_Correlation,TRUE,"Plasma <ENT1>nitrate</ENT1>/nitrite (NOx) was decreased in <ENT2>dex</ENT2>-treated rats compared to saline-treated rats (11.2 +/- 1.08 microm, 15.3 +/- 1.17 microm, respectively, P < 0.05).",,,,T,,,,,c,,,,,1.0,,
16820346,792,D000069059,D003907,Negative_Correlation,TRUE,<ENT1>Atorvastatin</ENT1> prevented and reversed <ENT2>dexamethasone</ENT2>-induced hypertension in the rat.,,,,T,,,,,c,,,,,1.0,,
16820346,792,D000069059,D003907,Negative_Correlation,TRUE,"To assess the antioxidant effects of <ENT1>atorvastatin</ENT1> (<ENT1>atorva</ENT1>) on <ENT2>dexamethasone</ENT2> (<ENT2>dex</ENT2>)-induced hypertension, 60 male Sprague-Dawley rats were treated with <ENT1>atorva</ENT1> 30 mg/kg/day or tap water for 15 days.",,,,T,Y,,,,c,,,"11,12,21,22",,0.0,,
16820346,792,D000069059,D003907,Negative_Correlation,TRUE,"In this prevention study, SBP in the <ENT1>atorva</ENT1> + <ENT2>dex</ENT2> group was increased from 115 +/- 0.4 to 124 +/- 1.5 mmHg, but this was significantly lower than in the <ENT2>dex</ENT2>-only group (P' < 0.05).",,,,T,,,,,c,,,,,1.0,,
16820346,792,D000069059,D003907,Negative_Correlation,TRUE,"<ENT1>Atorva</ENT1> reversed <ENT2>dex</ENT2>-induced hypertension (129 +/- 0.6 mmHg, vs. 135 +/- 0.6 mmHg P' < 0.05) and decreased plasma superoxide (7931 +/- 392.8 <ENT2>dex</ENT2>, 1187 +/- 441.2 <ENT1>atorva</ENT1> + <ENT2>dex</ENT2>, P < 0.0001).",,,,T,,,,,c,,,,,0.166666667,,
16820346,792,D000069059,D003907,Negative_Correlation,TRUE,"Thus, <ENT1>atorvastatin</ENT1> prevented and reversed <ENT2>dexamethasone</ENT2>-induced hypertension in the rat.",,,,T,,,,,c,,,,,1.0,,
16820346,791,D000069059,D006973,Negative_Correlation,TRUE,<ENT1>Atorvastatin</ENT1> prevented and reversed dexamethasone-induced <ENT2>hypertension</ENT2> in the rat.,,,,T,,,,,c,,,,,1.0,,
16820346,791,D000069059,D006973,Negative_Correlation,TRUE,"To assess the antioxidant effects of <ENT1>atorvastatin</ENT1> (<ENT1>atorva</ENT1>) on dexamethasone (dex)-induced <ENT2>hypertension</ENT2>, 60 male Sprague-Dawley rats were treated with <ENT1>atorva</ENT1> 30 mg/kg/day or tap water for 15 days.",,,,T,,Y,,,c,,,,,1.0,,
16820346,791,D000069059,D006973,Negative_Correlation,TRUE,"<ENT1>Atorva</ENT1> reversed dex-induced <ENT2>hypertension</ENT2> (129 +/- 0.6 mmHg, vs. 135 +/- 0.6 mmHg P' < 0.05) and decreased plasma superoxide (7931 +/- 392.8 dex, 1187 +/- 441.2 <ENT1>atorva</ENT1> + dex, P < 0.0001).",,,,T,,,,,c,,,,,0.5,,
16820346,791,D000069059,D006973,Negative_Correlation,TRUE,"Thus, <ENT1>atorvastatin</ENT1> prevented and reversed dexamethasone-induced <ENT2>hypertension</ENT2> in the rat.",,,,T,,,,,c,,,,,1.0,,
16820346,787,D003907,D009573,Negative_Correlation,TRUE,"Plasma nitrate/<ENT2>nitrite</ENT2> (NOx) was decreased in <ENT1>dex</ENT1>-treated rats compared to saline-treated rats (11.2 +/- 1.08 microm, 15.3 +/- 1.17 microm, respectively, P < 0.05).",,,,T,,,,,c,,,,,1.0,,
16820346,790,D003907,D006973,Positive_Correlation,FALSE,Atorvastatin prevented and reversed <ENT1>dexamethasone</ENT1>-induced <ENT2>hypertension</ENT2> in the rat.,,,,T,,,,,c,,,,,1.0,,
16820346,790,D003907,D006973,Positive_Correlation,FALSE,"To assess the antioxidant effects of atorvastatin (atorva) on <ENT1>dexamethasone</ENT1> (<ENT1>dex</ENT1>)-induced <ENT2>hypertension</ENT2>, 60 male Sprague-Dawley rats were treated with atorva 30 mg/kg/day or tap water for 15 days.",,,,T,,,,,c,,,,,1.0,,
16820346,790,D003907,D006973,Positive_Correlation,FALSE,"Atorva reversed <ENT1>dex</ENT1>-induced <ENT2>hypertension</ENT2> (129 +/- 0.6 mmHg, vs. 135 +/- 0.6 mmHg P' < 0.05) and decreased plasma superoxide (7931 +/- 392.8 <ENT1>dex</ENT1>, 1187 +/- 441.2 atorva + <ENT1>dex</ENT1>, P < 0.0001).",,,,T,,,,,c,,,,,0.333333333,,
16820346,790,D003907,D006973,Positive_Correlation,FALSE,"Thus, atorvastatin prevented and reversed <ENT1>dexamethasone</ENT1>-induced <ENT2>hypertension</ENT2> in the rat.",,,,T,,,,,c,,,,,1.0,,
16820346,786,D003907,D009589,Negative_Correlation,TRUE,"Plasma nitrate/nitrite (<ENT2>NOx</ENT2>) was decreased in <ENT1>dex</ENT1>-treated rats compared to saline-treated rats (11.2 +/- 1.08 microm, 15.3 +/- 1.17 microm, respectively, P < 0.05).",,,,T,,,,,c,,,,,1.0,,
16820346,789,D003907,D013481,Positive_Correlation,TRUE,"<ENT1>Dex</ENT1> increased systolic blood pressure (SBP) from 109 +/- 1.8 to 135 +/- 0.6 mmHg and plasma <ENT2>superoxide</ENT2> (5711 +/- 284.9 saline, 7931 +/- 392.8 U/ml <ENT1>dex</ENT1>, P < 0.001).",,,,T,,,,,c,,,,,1.0,,
16820346,789,D003907,D013481,Positive_Correlation,TRUE,"Atorva reversed <ENT1>dex</ENT1>-induced hypertension (129 +/- 0.6 mmHg, vs. 135 +/- 0.6 mmHg P' < 0.05) and decreased plasma <ENT2>superoxide</ENT2> (7931 +/- 392.8 <ENT1>dex</ENT1>, 1187 +/- 441.2 atorva + <ENT1>dex</ENT1>, P < 0.0001).",,,,T,,,,,c,,,,,1.0,,
16838170,802,D003924,D020909,Negative_Correlation,TRUE,This trial aimed at evaluating the effect of <ENT2>acarbose</ENT2> compared to placebo in the prevention of <ENT1>type 2 diabetes mellitus</ENT1>.,,,,T,,Y,,,w,,,,,1.0,,
16838170,805,D003924,rs4810424,Positive_Correlation,TRUE,"Haplotype analysis based on three SNPs (<ENT2>rs4810424</ENT2>, rs2071197, and rs3818247) representing the linkage disequilibrium blocks in our study population indicated that the conversion to <ENT1>type 2 diabetes mellitus</ENT1> was dependent on the number of risk alleles in different haplotypes in women.",,,,T,,,,,c,,,,,1.0,,
16838170,806,D003924,3172,Association,TRUE,Single nucleotide polymorphisms of the <ENT2>HNF4alpha</ENT2> gene are associated with the conversion to <ENT1>type 2 diabetes mellitus</ENT1>: the STOP-NIDDM trial.,,,,T,,,,,c,,,,,1.0,,
16838170,806,D003924,3172,Association,TRUE,"We investigated whether single nucleotide polymorphisms (SNPs) of <ENT2>HNF4A</ENT2>, encoding <ENT2>HNF4alpha</ENT2>, influenced the conversion from impaired glucose tolerance (IGT) to <ENT1>type 2 diabetes mellitus</ENT1> in subjects of the STOP-NIDDM trial.",,,,T,,Y,,,w,,,,,0.5,,
16838170,806,D003924,3172,Association,TRUE,Our results suggest that SNPs of <ENT2>HNF4A</ENT2> and their haplotypes predispose to <ENT1>type 2 diabetes mellitus</ENT1> in female subjects of the STOP-NIDDM study population.,,,,T,,,,,c,,,,,0.0,,
16838170,804,D003924,rs2071197,Positive_Correlation,TRUE,"Haplotype analysis based on three SNPs (rs4810424, <ENT2>rs2071197</ENT2>, and rs3818247) representing the linkage disequilibrium blocks in our study population indicated that the conversion to <ENT1>type 2 diabetes mellitus</ENT1> was dependent on the number of risk alleles in different haplotypes in women.",,,,T,,,,,c,,,,,1.0,,
16838170,803,D003924,rs3818247,Positive_Correlation,TRUE,"Haplotype analysis based on three SNPs (rs4810424, rs2071197, and <ENT2>rs3818247</ENT2>) representing the linkage disequilibrium blocks in our study population indicated that the conversion to <ENT1>type 2 diabetes mellitus</ENT1> was dependent on the number of risk alleles in different haplotypes in women.",,,,T,,,,,c,,,,,1.0,,
16838170,796,rs4810424,D003920,Positive_Correlation,TRUE,"Female carriers of the less frequent C allele of <ENT1>rs4810424</ENT1> had a 1.7-fold elevated risk [95% confidence interval (CI) 1.09-2.66; P=0.020] for the conversion to <ENT2>diabetes</ENT2> compared to women with the common genotype after the adjustment for age, treatment group (placebo or acarbose), smoking, weight at baseline, and weight change.",,,,T,,,,,c,,,,,1.0,,
16838170,795,rs4810424,rs2071197,Association,TRUE,"Haplotype analysis based on three SNPs (<ENT1>rs4810424</ENT1>, <ENT2>rs2071197</ENT2>, and rs3818247) representing the linkage disequilibrium blocks in our study population indicated that the conversion to type 2 diabetes mellitus was dependent on the number of risk alleles in different haplotypes in women.",,,,T,,,,,c,,,,,1.0,,
16838170,794,rs4810424,rs3818247,Association,TRUE,"Haplotype analysis based on three SNPs (<ENT1>rs4810424</ENT1>, rs2071197, and <ENT2>rs3818247</ENT2>) representing the linkage disequilibrium blocks in our study population indicated that the conversion to type 2 diabetes mellitus was dependent on the number of risk alleles in different haplotypes in women.",,,,T,,,,,c,,,,,1.0,,
16838170,793,rs2071197,rs3818247,Association,TRUE,"Haplotype analysis based on three SNPs (rs4810424, <ENT1>rs2071197</ENT1>, and <ENT2>rs3818247</ENT2>) representing the linkage disequilibrium blocks in our study population indicated that the conversion to type 2 diabetes mellitus was dependent on the number of risk alleles in different haplotypes in women.",,,,T,,,,,c,,,,,1.0,,
16840830,811,D018761,4221,Association,TRUE,Two novel mutations in the <ENT2>MEN1</ENT2> gene in subjects with <ENT1>multiple endocrine neoplasia-1</ENT1>.,,,,T,,,,,w,,,,,0.0,,
16840830,811,D018761,4221,Association,TRUE,"<ENT1>Multiple endocrine neoplasia type 1</ENT1> (<ENT1>MEN1</ENT1>) is characterized by parathyroid, enteropancreatic endocrine and pituitary adenomas as well as germline mutation of the <ENT2>MEN1</ENT2> gene.",,,,T,,,,,c,,,,,1.0,,
16843501,815,5888,D013274,Association,TRUE,DNA damage and repair in <ENT2>gastric cancer</ENT2>--a correlation with the hOGG1 and <ENT1>RAD51</ENT1> genes polymorphisms.,,,,T,,,,,c,,,,,1.0,,
16843501,815,5888,D013274,Association,TRUE,"We observed a strong association between <ENT2>gastric cancer</ENT2> occurrence, impaired DNA repair in human lymphocytes and the G/C genotype of the G135C polymorphism of the <ENT1>RAD51</ENT1> gene.",,,,T,,,,,c,,,,,1.0,,
16843501,815,5888,D013274,Association,TRUE,"Therefore, our result suggest that the G135C polymorphism of the <ENT1>RAD51</ENT1> gene may be linked with <ENT2>gastric cancer</ENT2> by the modulation of the cellular response to oxidative stress and this polymorphism may be a useful additional marker in this disease along with the genetic or/and environmental indicators of oxidative stress.",,,,T,,,,,c,,,,,1.0,,
16843501,812,4968,D013274,Association,TRUE,DNA damage and repair in <ENT2>gastric cancer</ENT2>--a correlation with the <ENT1>hOGG1</ENT1> and RAD51 genes polymorphisms.,,,,T,,,,,c,,,,,1.0,,
16843501,812,4968,D013274,Association,TRUE,"We did not observe any correlation between the Ser1245Cys polymorphism of the <ENT1>hOGG1</ENT1> gene and <ENT2>gastric cancer</ENT2>, including subjects with impaired DNA repair and/or high levels of endogenous oxidative DNA lesions.",,,,T,,,,,c,,,,,1.0,,
16843501,813,g|SUB|G|135|C,D013274,Association,TRUE,"We observed a strong association between <ENT2>gastric cancer</ENT2> occurrence, impaired DNA repair in human lymphocytes and the G/C genotype of the <ENT1>G135C</ENT1> polymorphism of the RAD51 gene.",,,,T,,,,,c,,,,,1.0,,
16843501,813,g|SUB|G|135|C,D013274,Association,TRUE,"Therefore, our result suggest that the <ENT1>G135C</ENT1> polymorphism of the RAD51 gene may be linked with <ENT2>gastric cancer</ENT2> by the modulation of the cellular response to oxidative stress and this polymorphism may be a useful additional marker in this disease along with the genetic or/and environmental indicators of oxidative stress.",,,,T,,,,,c,,,,,1.0,,
16843501,814,g|SUB|G||C,D013274,Association,TRUE,"We observed a strong association between <ENT2>gastric cancer</ENT2> occurrence, impaired DNA repair in human lymphocytes and the <ENT1>G/C</ENT1> genotype of the G135C polymorphism of the RAD51 gene.",,,,T,,,,,c,,,,,1.0,,
16849419,819,c|DEL||85,C562793,Positive_Correlation,TRUE,An unrelated individual with <ENT2>HHRH</ENT2> was a compound heterozygote for an <ENT1>85-bp deletion</ENT1> in intron 10 and a G-to-A substitution at the last nucleotide in exon 7.,,,,T,Y,,,,w,,,,,1.0,,
16849419,816,C097949,D053565,Positive_Correlation,FALSE,"CONTEXT: Hereditary hypophosphatemic rickets with hypercalciuria (HHRH) is a rare metabolic disorder, characterized by hypophosphatemia and rickets/osteomalacia with increased serum <ENT1>1,25-dihydroxyvitamin D</ENT1> [<ENT1>1,25-(OH)(2)D</ENT1>] resulting in <ENT2>hypercalciuria</ENT2>.",,,,T,,,,,c,,,,,1.0,,
16849419,817,C097949,C562793,Positive_Correlation,FALSE,"CONTEXT: <ENT2>Hereditary hypophosphatemic rickets with hypercalciuria</ENT2> (<ENT2>HHRH</ENT2>) is a rare metabolic disorder, characterized by hypophosphatemia and rickets/osteomalacia with increased serum <ENT1>1,25-dihydroxyvitamin D</ENT1> [<ENT1>1,25-(OH)(2)D</ENT1>] resulting in hypercalciuria.",,,,T,,,,,c,,,"11,12,21,22",,0.75,,
16849419,818,c|SUB|G||A,C562793,Association,TRUE,An unrelated individual with <ENT2>HHRH</ENT2> was a compound heterozygote for an 85-bp deletion in intron 10 and a <ENT1>G-to-A</ENT1> substitution at the last nucleotide in exon 7.,,,,T,Y,,,,w,,,,,0.0,,
16849419,821,142680,C562793,Association,TRUE,Intronic deletions in the <ENT1>SLC34A3</ENT1> gene cause <ENT2>hereditary hypophosphatemic rickets with hypercalciuria</ENT2>.,,,,T,,,,,c,,,,,1.0,,
16849419,821,142680,C562793,Association,TRUE,"OBJECTIVE: Our objective was to determine whether mutations in the <ENT1>SLC34A3</ENT1> gene, which encodes <ENT1>sodium-phosphate cotransporter type IIc</ENT1>, are responsible for the occurrence of <ENT2>HHRH</ENT2>.",,,,T,,Y,,,c,,,,,1.0,,
16849419,821,142680,C562793,Association,TRUE,CONCLUSION: <ENT2>HHRH</ENT2> is caused by biallelic mutations in the <ENT1>SLC34A3</ENT1> gene.,,,,T,,,,,c,,,,,1.0,,
16867021,826,C069357,C052075,Negative_Correlation,TRUE,"<ENT1>(R)-alpha-methylhistamine</ENT1> (<ENT1>RAMH</ENT1>) (5 microg i.c.v.) and <ENT2>thioperamide</ENT2> (<ENT2>THP</ENT2>) (15 mg/kg i.p.), per se did not cause catalepsy.",,,,T,,,,,c,,,,,1.0,,
16867021,826,C069357,C052075,Negative_Correlation,TRUE,"However, pretreatment with <ENT1>RAMH</ENT1> significantly reversed such an effect of <ENT2>THP</ENT2> (15 mg/kg i.p.).",,,,T,,,,,c,,,,,1.0,,
16867021,826,C069357,C052075,Negative_Correlation,TRUE,"<ENT1>RAMH</ENT1> per se showed significant reduction in locomotor time, distance traveled and average speed but <ENT2>THP</ENT2> (15 mg/kg i.p.) per se had no effect on these parameters.",,,,T,,,,,c,,,,,1.0,,
16867021,826,C069357,C052075,Negative_Correlation,TRUE,Pretreatment with <ENT1>RAMH</ENT1> (5 microg i.c.v.) could partially reverse such effects of <ENT2>THP</ENT2> (3.75 mg/kg i.p.).,,,,T,,,,,c,,,,,0.0,,
16867021,826,C069357,C052075,Negative_Correlation,TRUE,Such effects of <ENT2>THP</ENT2> were reversed by <ENT1>RAMH</ENT1> indicating the involvement of histamine H(3)-receptors.,,,,T,,,,,c,,,,,1.0,,
16867021,827,C069357,99296,Association,TRUE,Such effects of THP were reversed by <ENT1>RAMH</ENT1> indicating the involvement of <ENT2>histamine H(3)-receptors</ENT2>.,,,,T,,,,,c,,,,,1.0,,
16867021,822,D012559,D054828,Negative_Correlation,TRUE,Findings suggest a potential for <ENT2>H(3)-receptor antagonists</ENT2> in improving the refractory cases of <ENT1>schizophrenia</ENT1>.,,,,T,,,,,c,,,,,1.0,,
16867021,832,D000661,C052075,Negative_Correlation,TRUE,"On <ENT1>amphetamine</ENT1>-induced hyperactivity, <ENT2>THP</ENT2> (3.75 and 7.5 mg/kg i.p.) reduced locomotor time, distance traveled and average speed (P < 0.05).",,,,T,,,,,c,,,,,0.0,,
16867021,832,D000661,C052075,Negative_Correlation,TRUE,"<ENT2>THP</ENT2> exhibited an antipsychotic-like profile by potentiating haloperidol-induced catalepsy, reducing <ENT1>amphetamine</ENT1>-induced hyperactivity and reducing apomorphine-induced climbing in mice.",,,,T,Y,,,,c,,,,,1.0,,
16867021,825,D000661,D006948,Positive_Correlation,FALSE,"On <ENT1>amphetamine</ENT1>-induced <ENT2>hyperactivity</ENT2>, THP (3.75 and 7.5 mg/kg i.p.) reduced locomotor time, distance traveled and average speed (P < 0.05).",,,,T,,,,,c,,,,,1.0,,
16867021,825,D000661,D006948,Positive_Correlation,FALSE,"THP exhibited an antipsychotic-like profile by potentiating haloperidol-induced catalepsy, reducing <ENT1>amphetamine</ENT1>-induced <ENT2>hyperactivity</ENT2> and reducing apomorphine-induced climbing in mice.",,,,T,,,,,c,,,,,1.0,,
16867021,830,C052075,D006220,Positive_Correlation,TRUE,"Administration of <ENT1>THP</ENT1> (3.75, 7.5 and 15 mg/kg i.p.) 1 h prior to <ENT2>haloperidol</ENT2> resulted in a dose-dependent increase in the catalepsy times (P < 0.05).",,,,T,,,,,c,,,,,1.0,,
16867021,830,C052075,D006220,Positive_Correlation,TRUE,"<ENT1>THP</ENT1> exhibited an antipsychotic-like profile by potentiating <ENT2>haloperidol</ENT2>-induced catalepsy, reducing amphetamine-induced hyperactivity and reducing apomorphine-induced climbing in mice.",,,,T,Y,,,,c,,,,,0.0,,
16867021,828,C052075,D001058,Negative_Correlation,TRUE,Climbing behavior induced by <ENT2>apomorphine</ENT2> was reduced in animals treated with <ENT1>THP</ENT1>.,,,,T,,,,,c,,,,,1.0,,
16867021,828,C052075,D001058,Negative_Correlation,TRUE,"<ENT1>THP</ENT1> exhibited an antipsychotic-like profile by potentiating haloperidol-induced catalepsy, reducing amphetamine-induced hyperactivity and reducing <ENT2>apomorphine</ENT2>-induced climbing in mice.",,,,T,Y,,,,c,,,,,1.0,,
16867021,833,C052075,99296,Negative_Correlation,TRUE,"Antipsychotic-like profile of <ENT1>thioperamide</ENT1>, a selective <ENT2>H3-receptor</ENT2> antagonist in mice.",,,,T,,,,,c,,,,,1.0,,
16867021,833,C052075,99296,Negative_Correlation,TRUE,Such effects of <ENT1>THP</ENT1> were reversed by RAMH indicating the involvement of <ENT2>histamine H(3)-receptors</ENT2>.,,,,T,,,,,w,,,,,0.0,,
16867021,829,C052075,D002375,Positive_Correlation,TRUE,"(R)-alpha-methylhistamine (RAMH) (5 microg i.c.v.) and <ENT1>thioperamide</ENT1> (<ENT1>THP</ENT1>) (15 mg/kg i.p.), per se did not cause <ENT2>catalepsy</ENT2>.",,,,T,,,,,c,,,,,1.0,,
16867021,829,C052075,D002375,Positive_Correlation,TRUE,"Administration of <ENT1>THP</ENT1> (3.75, 7.5 and 15 mg/kg i.p.) 1 h prior to haloperidol resulted in a dose-dependent increase in the <ENT2>catalepsy</ENT2> times (P < 0.05).",,,,T,,,,,c,,,,,1.0,,
16867021,829,C052075,D002375,Positive_Correlation,TRUE,"<ENT1>THP</ENT1> exhibited an antipsychotic-like profile by potentiating haloperidol-induced <ENT2>catalepsy</ENT2>, reducing amphetamine-induced hyperactivity and reducing apomorphine-induced climbing in mice.",,,,T,,,,,c,,,,,1.0,,
16867021,831,C052075,D006948,Negative_Correlation,TRUE,"On amphetamine-induced <ENT2>hyperactivity</ENT2>, <ENT1>THP</ENT1> (3.75 and 7.5 mg/kg i.p.) reduced locomotor time, distance traveled and average speed (P < 0.05).",,,,T,,,,,c,,,,,1.0,,
16867021,831,C052075,D006948,Negative_Correlation,TRUE,"<ENT1>THP</ENT1> exhibited an antipsychotic-like profile by potentiating haloperidol-induced catalepsy, reducing amphetamine-induced <ENT2>hyperactivity</ENT2> and reducing apomorphine-induced climbing in mice.",,,,T,,,,,c,,,,,0.0,,
16867021,824,D006220,D002375,Positive_Correlation,FALSE,"<ENT2>Catalepsy</ENT2> was induced by <ENT1>haloperidol</ENT1> (2 mg/kg p.o.), while apomorphine (1.5 mg/kg s.c.) and amphetamine (2 mg/kg s.c.) were used for studying climbing behavior and locomotor activities, respectively.",,,,T,,,,,c,,,,,1.0,,
16867021,824,D006220,D002375,Positive_Correlation,FALSE,"Administration of THP (3.75, 7.5 and 15 mg/kg i.p.) 1 h prior to <ENT1>haloperidol</ENT1> resulted in a dose-dependent increase in the <ENT2>catalepsy</ENT2> times (P < 0.05).",,,,T,,,,,c,,,,,0.0,,
16867021,824,D006220,D002375,Positive_Correlation,FALSE,"THP exhibited an antipsychotic-like profile by potentiating <ENT1>haloperidol</ENT1>-induced <ENT2>catalepsy</ENT2>, reducing amphetamine-induced hyperactivity and reducing apomorphine-induced climbing in mice.",,,,T,,,,,c,,,,,1.0,,
16867021,823,D002375,D014150,Positive_Correlation,FALSE,"The present study was designed to study the effect of histamine H(3)-receptor ligands on <ENT2>neuroleptic</ENT2>-induced <ENT1>catalepsy</ENT1>, apomorphine-induced climbing behavior and amphetamine-induced locomotor activities in mice.",,,,T,,,,,c,,,,,0.0,,
16867021,823,D002375,D014150,Positive_Correlation,FALSE,"THP exhibited an <ENT2>antipsychotic</ENT2>-like profile by potentiating haloperidol-induced <ENT1>catalepsy</ENT1>, reducing amphetamine-induced hyperactivity and reducing apomorphine-induced climbing in mice.",,,,T,,,,,w,,,,,0.0,,
16867246,834,D012559,1813,Association,TRUE,Association of <ENT2>DRD2</ENT2> polymorphisms and chlorpromazine-induced extrapyramidal syndrome in Chinese <ENT1>schizophrenic</ENT1> patients.,,,,T,,,,,c,,,,,0.0,,
16867246,834,D012559,1813,Association,TRUE,"Recently, many research groups have reported on the positive relationship between the genetic variations in the <ENT2>DRD2</ENT2> gene and the therapeutic response in <ENT1>schizophrenia</ENT1> patients as a result of the role of variations in the receptor in modulating receptor expression.",,,,T,,,,,c,,,,,1.0,,
16867246,834,D012559,1813,Association,TRUE,"In this study, we evaluate the role <ENT2>DRD2</ENT2> plays in chlorpromazine-induced EPS in <ENT1>schizophrenic</ENT1> patients.",,,,T,,,,,w,,,,,0.0,,
16867246,834,D012559,1813,Association,TRUE,"METHODS: We identified seven SNP(single nucleotide polymorphism) (-141Cins>del, TaqIB, TaqID, Ser311Cys, rs6275, rs6277 and TaqIA) in the <ENT2>DRD2</ENT2> gene in 146 <ENT1>schizophrenic</ENT1> inpatients (59 with EPS and 87 without EPS according to the Simpson-Angus Scale) treated with chlorpromazine after 8 weeks.",,,,T,,,,,c,,,,,1.0,,
16867246,834,D012559,1813,Association,TRUE,"CONCLUSION: Our results did not lend strong support to the view that the genetic variation of the <ENT2>DRD2</ENT2> gene plays a major role in the individually variable adverse effect induced by chlorpromazine, at least in Chinese patients with <ENT1>schizophrenia</ENT1>.",,,,T,,,,,w,,,,,0.0,,
16867246,836,D012559,D002746,Negative_Correlation,FALSE,Association of DRD2 polymorphisms and <ENT2>chlorpromazine</ENT2>-induced extrapyramidal syndrome in Chinese <ENT1>schizophrenic</ENT1> patients.,,,,T,,,,,c,,,,,0.0,,
16867246,836,D012559,D002746,Negative_Correlation,FALSE,"In this study, we evaluate the role DRD2 plays in <ENT2>chlorpromazine</ENT2>-induced EPS in <ENT1>schizophrenic</ENT1> patients.",,,,T,,,,,c,,,,,0.0,,
16867246,836,D012559,D002746,Negative_Correlation,FALSE,"METHODS: We identified seven SNP(single nucleotide polymorphism) (-141Cins>del, TaqIB, TaqID, Ser311Cys, rs6275, rs6277 and TaqIA) in the DRD2 gene in 146 <ENT1>schizophrenic</ENT1> inpatients (59 with EPS and 87 without EPS according to the Simpson-Angus Scale) treated with <ENT2>chlorpromazine</ENT2> after 8 weeks.",,,,T,,,,,c,,,,,1.0,,
